target,Precio_leche_rolling3_mean,Coquimbo_rolling3_mean,Valparaiso_rolling3_mean,Metropolitana_de_Santiago_rolling3_mean,Libertador_Gral__Bernardo_O_Higgins_rolling3_mean,Maule_rolling3_mean,Biobio_rolling3_mean,La_Araucania_rolling3_mean,Los_Rios_rolling3_mean,PIB_Agropecuario_silvicola_rolling3_mean,PIB_Pesca_rolling3_mean,PIB_Mineria_rolling3_mean,PIB_Mineria_del_cobre_rolling3_mean,PIB_Otras_actividades_mineras_rolling3_mean,PIB_Industria_Manufacturera_rolling3_mean,PIB_Alimentos_rolling3_mean,PIB_Bebidas_y_tabaco_rolling3_mean,PIB_Textil_rolling3_mean,PIB_Maderas_y_muebles_rolling3_mean,PIB_Celulosa_rolling3_mean,PIB_Refinacion_de_petroleo_rolling3_mean,PIB_Quimica_rolling3_mean,PIB_Minerales_no_metalicos_y_metalica_basica_rolling3_mean,PIB_Productos_metalicos_rolling3_mean,PIB_Electricidad_rolling3_mean,PIB_Construccion_rolling3_mean,PIB_Comercio_rolling3_mean,PIB_Restaurantes_y_hoteles_rolling3_mean,PIB_Transporte_rolling3_mean,PIB_Comunicaciones_rolling3_mean,PIB_Servicios_financieros_rolling3_mean,PIB_Servicios_empresariales_rolling3_mean,PIB_Servicios_de_vivienda_rolling3_mean,PIB_Servicios_personales_rolling3_mean,PIB_Administracion_publica_rolling3_mean,PIB_a_costo_de_factores_rolling3_mean,PIB_rolling3_mean,Imacec_empalmado_rolling3_mean,Imacec_produccion_de_bienes_rolling3_mean,Imacec_minero_rolling3_mean,Imacec_industria_rolling3_mean,Imacec_resto_de_bienes_rolling3_mean,Imacec_comercio_rolling3_mean,Imacec_servicios_rolling3_mean,Imacec_a_costo_de_factores_rolling3_mean,Imacec_no_minero_rolling3_mean,Indice_de_ventas_comercio_real_no_durables_IVCM_rolling3_mean,Precio_leche_rolling3_std,Coquimbo_rolling3_std,Valparaiso_rolling3_std,Metropolitana_de_Santiago_rolling3_std,Libertador_Gral__Bernardo_O_Higgins_rolling3_std,Maule_rolling3_std,Biobio_rolling3_std,La_Araucania_rolling3_std,Los_Rios_rolling3_std,PIB_Agropecuario_silvicola_rolling3_std,PIB_Pesca_rolling3_std,PIB_Mineria_rolling3_std,PIB_Mineria_del_cobre_rolling3_std,PIB_Otras_actividades_mineras_rolling3_std,PIB_Industria_Manufacturera_rolling3_std,PIB_Alimentos_rolling3_std,PIB_Bebidas_y_tabaco_rolling3_std,PIB_Textil_rolling3_std,PIB_Maderas_y_muebles_rolling3_std,PIB_Celulosa_rolling3_std,PIB_Refinacion_de_petroleo_rolling3_std,PIB_Quimica_rolling3_std,PIB_Minerales_no_metalicos_y_metalica_basica_rolling3_std,PIB_Productos_metalicos_rolling3_std,PIB_Electricidad_rolling3_std,PIB_Construccion_rolling3_std,PIB_Comercio_rolling3_std,PIB_Restaurantes_y_hoteles_rolling3_std,PIB_Transporte_rolling3_std,PIB_Comunicaciones_rolling3_std,PIB_Servicios_financieros_rolling3_std,PIB_Servicios_empresariales_rolling3_std,PIB_Servicios_de_vivienda_rolling3_std,PIB_Servicios_personales_rolling3_std,PIB_Administracion_publica_rolling3_std,PIB_a_costo_de_factores_rolling3_std,PIB_rolling3_std,Imacec_empalmado_rolling3_std,Imacec_produccion_de_bienes_rolling3_std,Imacec_minero_rolling3_std,Imacec_industria_rolling3_std,Imacec_resto_de_bienes_rolling3_std,Imacec_comercio_rolling3_std,Imacec_servicios_rolling3_std,Imacec_a_costo_de_factores_rolling3_std,Imacec_no_minero_rolling3_std,Indice_de_ventas_comercio_real_no_durables_IVCM_rolling3_std,Precio_leche,Coquimbo,Valparaiso,Metropolitana_de_Santiago,Libertador_Gral__Bernardo_O_Higgins,Maule,Biobio,La_Araucania,Los_Rios,PIB_Agropecuario_silvicola,PIB_Pesca,PIB_Mineria,PIB_Mineria_del_cobre,PIB_Otras_actividades_mineras,PIB_Industria_Manufacturera,PIB_Alimentos,PIB_Bebidas_y_tabaco,PIB_Textil,PIB_Maderas_y_muebles,PIB_Celulosa,PIB_Refinacion_de_petroleo,PIB_Quimica,PIB_Minerales_no_metalicos_y_metalica_basica,PIB_Productos_metalicos,PIB_Electricidad,PIB_Construccion,PIB_Comercio,PIB_Restaurantes_y_hoteles,PIB_Transporte,PIB_Comunicaciones,PIB_Servicios_financieros,PIB_Servicios_empresariales,PIB_Servicios_de_vivienda,PIB_Servicios_personales,PIB_Administracion_publica,PIB_a_costo_de_factores,PIB,Imacec_empalmado,Imacec_produccion_de_bienes,Imacec_minero,Imacec_industria,Imacec_resto_de_bienes,Imacec_comercio,Imacec_servicios,Imacec_a_costo_de_factores,Imacec_no_minero,Indice_de_ventas_comercio_real_no_durables_IVCM
243.44,234.73666666666668,1.8923137248430837,9.786650424947126,25.666577130152955,55.650020570744864,85.05595959310585,122.23852184393716,162.420634622954,224.37076662738835,215366173.66666666,598947102.0,128456400.66666667,79340300.0,126533686.33333333,132877268.0,378399763.0,163478307.0,305094428.0,679716884.6666666,397056933.6666667,108455023.66666667,196100298.0,522095026.0,207909665.33333334,291435770.6666667,726655224.6666666,113702576.33333333,213788251.0,388302533.3333333,353347119.0,413988714.3333333,122390524.0,828730927.0,147060497.33333334,366999671.0,77260977.33333333,119746521.0,104.22033333333336,103.17633333333332,101.75866666666668,104.04199999999999,103.608,109.01299999999998,104.70200000000001,104.55433333333333,104.52033333333334,99.22766666666666,8.645792811149995,0.8213076576382952,10.885310315637335,29.88161231977997,68.18976256214415,78.0209280246217,64.62304637394998,77.33238389106864,112.54629032501039,143211919.71956536,435486738.3862347,5767680.06974991,58237119.99328746,2869570.3309815107,1356853.079668908,16555433.231462624,5992079.908260628,11852585.437801661,18865077.14728482,508548575.7951872,7311915.233898161,5362558.344623674,388890585.65785986,6587958.022863562,9333937.031671058,16313748.850908902,7761168.549962917,3793140.7955663865,288852883.9127953,8038464.226205663,307393286.65419126,3878669.123630037,3009042.3225894757,4113113.274392525,272460328.5361069,57485722.93026393,1682454.2964716754,1.464022313126851,3.60047251528649,4.613771812013794,1.0623422235796007,9.785768441977364,7.436300088081444,1.4538872033276515,1.3468698279096607,1.696179628852244,2.687600478741826,244.29,2.48494117769224,22.2330032276086,59.9841441204084,134.375286522207,174.540865341161,196.509109324597,250.97147754631402,353.532545025651,267626474,754664357,134515937,12154244,129734967,131618094,366221406,166446238,311158306,700194177,104642347,108895145,190204766,73216809,205418979,301020742,727233884,107559583,211949063,54856123,360450365,59077053,124993379,831266876,150703515,52391317,109321638,119082935,103.643,101.511,106.591,103.056,95.6,103.126,105.888,103.961,103.279,99.8
215.76,225.21333333333334,13.865740742824968,24.46560066461049,44.70385349488976,82.40179853180588,158.5455240936196,261.1999932535996,345.41933718717945,444.8469295058141,189270504.33333334,625585082.6666666,129069396.66666667,116023891.33333333,128955463.33333333,128414773.33333333,324207483.3333333,195258665.0,302290710.0,484070307.3333333,380494809.3333333,101455519.66666667,187913828.33333334,466113210.3333333,208935542.33333334,203529792.33333334,744687452.3333334,72798185.66666667,149221836.66666666,401316671.0,377421238.3333333,613339243.3333334,124679930.66666667,349744148.3333333,59889230.666666664,382581882.3333333,76945792.66666667,118007721.0,102.70700000000005,98.78699999999992,102.24466666666667,100.548,94.16666666666667,98.92333333333333,106.65100000000007,102.87266666666663,102.75066666666669,99.93366666666664,0.9016281569100362,24.016003302736447,41.584525488234355,70.03308165351866,105.57013365516283,137.87229556989004,105.0084577418748,31.945131838101286,61.96615306667754,147443599.7421351,116013669.42137367,7548299.408935256,7282853.282118553,2112543.926584825,1732210.307546498,11327588.831628565,12867567.667983513,24377281.38076636,358653133.5761477,482383182.55397826,1015311.9652047837,4178523.688837482,344929376.75215024,7983803.944720631,173932939.2234711,17688478.0829563,54292190.38301545,127278276.50407474,297933365.9033744,965500.5379218415,3702805.72672696,990594.9935580472,455237336.6519631,80200612.40130782,284526987.97900975,57628026.891515985,3544872.6700648284,3.085352005849582,3.224501046673721,6.034023560886485,1.356586525069551,3.6828431046316745,2.4042947683952427,3.997174502070181,3.4574210523645466,2.7959167250355166,2.2507555027885924,224.24,41.5970326859967,72.48303575949241,125.567953109741,203.59730254180698,312.226780261454,369.045837595108,378.380274113861,510.12726173105204,20951644,545913031,120382425,107654452,127000339,126578836,316785756,180483194,280338451,696491402,103003843,102369243,183864741,676246282,213269809,309871729,752452875,10146151,2260309,578246445,377850891,613996585,123741312,875406753,11575567,548591296,10410494,114041506,99.255,95.3,95.3,99.11,91.7,97.2,102.063,99.0,99.7,99.0
240.72,223.24333333333337,1.7098714595181612,4.466558429364146,18.601616312840317,27.20371059279422,34.353466426620564,48.14877438804143,85.36045695864408,130.37486654802404,551833323.6666666,583746213.6666666,106171403.66666667,632219859.3333334,117671088.33333333,124313105.0,252316198.0,111920451.33333333,315554437.6666667,673389106.0,937260891.6666666,924417699.6666666,173751190.33333334,692057276.6666666,194952966.33333334,316885885.6666667,713456222.3333334,42327566.0,162318198.33333334,592618130.0,384956269.0,633148755.6666666,113334086.66666667,897216740.3333334,366345585.3333333,569649577.3333334,110436466.0,120668083.66666667,105.02266666666674,102.1869999999999,84.10000000000002,97.32133333333336,118.16566666666665,114.16466666666669,105.23100000000007,104.99733333333332,107.05333333333336,102.85599999999995,7.286098635987259,2.3847926282316445,3.856029447587066,17.8638463621432,24.072038755394253,24.56049037154322,20.607967742169144,21.766083461131462,40.90442351228143,163730680.66446522,408443259.2132498,8421665.718180332,457526284.4874718,7339400.690953092,9028825.166502489,192486269.18142372,83235058.36601467,28403814.525649402,57471948.03561046,22443334.50571443,58929345.716785416,15701792.986399498,44091474.60180292,16873628.08960401,10930170.073109502,49497048.183160216,62159226.84032792,120289011.65000542,25147680.94719,10565449.327046901,9832160.171959551,5027988.613524575,2450224.780648008,352034299.4496528,2668613.767053888,6975146.37317972,7676401.083967191,6.680932968780162,5.09309130096845,6.630233781700354,7.0854333200823865,11.364000014666168,10.477565668290167,9.960518109014188,6.671853290753085,7.211127396831448,5.335838921856672,229.73,0.652686273765574,7.64766230130592,38.1025334945411,54.9472402971844,61.53374369965611,71.245744717882,110.45553693749599,174.955452172331,367056624,910160074,115826086,103920523,120052253,120825482,34299168,155464493,322361809,626050742,920913999,856616269,174263172,669371602,193666077,305938774,742882269,113706139,234723897,587011122,396586339,622497359,119139302,897101177,165845816,572002798,111999176,121938193,106.128,98.0,91.7,94.6,105.41,109.01,112.047,106.507,107.565,101.399
219.91,229.99,10.126952070263181,28.88529221887713,47.50409395924735,81.84144183372663,115.5375069208312,155.75320256665253,182.59266048072132,245.32786849528736,186076195.33333334,402909850.3333333,130087580.0,114805594.66666667,109013022.0,124092943.0,310530379.0,112156270.0,124321756.33333333,486551372.6666667,398254227.6666667,670932918.0,199937262.33333334,494512121.0,204615788.66666666,321231678.0,715256788.0,682470637.3333334,222972305.0,565844641.3333334,371841879.3333333,584832625.0,84558960.33333333,855190779.6666666,143005155.0,533254159.0,105741599.0,81203231.66666667,100.50866666666671,96.0673333333333,103.07533333333333,97.12233333333332,89.00000000000001,94.39999999999999,104.91633333333338,100.517,100.18833333333333,97.99266666666666,6.95254629614214,7.0145712847824315,22.363360440335658,34.33351340411622,61.69828147427434,87.70125324145586,96.09421015835426,80.39802763479295,75.26821142219036,52339445.53329466,318271575.1453433,5962484.8857660005,5045760.554495328,82181983.0886267,7083426.649575119,28070225.180978853,84080872.53026628,171670040.04558277,417641942.08902526,514371864.3629034,489398048.05400145,14461919.238124516,422764868.0479042,12514599.465864249,10961777.872157538,58057242.834337406,503849029.61726934,3378423.9409857965,21727945.961277056,14311740.177261448,2348104.843916685,62809341.935077555,3949745.16891565,12420643.40572495,4091943.815904627,4099075.378691272,60561493.88191497,3.717099048092939,6.371656090321666,4.733283462178566,5.5761632269270445,8.84533775499835,2.1999999999999513,2.7517013524968936,3.9255785560857355,3.6929300471757096,3.690198007334207,223.89,2.86377778378334,3.27868506738118,9.39196308573158,10.7474883784619,15.2082362773266,44.79468748861171,93.73446296901079,164.0555040325,246063402,658990364,136630734,120179215,164515187,132143102,340178603,166094283,322548927,765629098,102931541,931990492,216543583,749235327,218742629,333038258,775062878,100824382,225515553,590501637,388098255,582859961,12033407,858538617,152382141,537090521,110258124,120212803,104.626,103.402,108.267,103.467,99.0,96.6,107.45,104.851,104.177,101.278
219.38,218.4233333333334,5.486825715151888,5.100654764187574,19.55154358815314,33.21057359818908,52.10711875603414,93.01180852014318,120.68386389622707,167.03348417717456,346402515.0,622978478.3333334,135674370.0,121359625.0,144652323.0,138883674.33333334,259822643.0,128874178.0,325263707.3333333,760472301.6666666,105401166.0,71844375.66666667,204163247.33333334,747036572.6666666,172292596.66666666,148673982.33333334,611578124.3333334,89415925.0,262321608.33333334,681307445.0,474672080.3333333,690340749.3333334,129053831.33333333,684414621.6666666,160935839.33333334,594330271.6666666,85170391.33333333,135121628.33333334,117.60033333333338,112.83966666666659,107.48033333333332,108.7453333333333,120.20366666666666,118.43633333333338,119.57866666666672,116.93833333333332,118.64833333333338,118.69799999999994,1.7514660525788572,7.845741320152511,3.487366462769841,16.283094102107267,35.696917180032756,43.99455878408229,54.90277107704182,58.61677603440219,70.03739575237253,82139158.86334549,112709594.3451407,9168708.470379675,9574795.579106074,4718409.386165638,2573437.0393092087,193761824.0848503,97196471.30166622,8778157.430853741,44032248.68503445,4099302.841351647,54380613.33747763,8142689.700089664,56506013.65544213,128293164.18970166,192311643.15896416,435798855.87283874,69168281.9906547,8936052.409845559,2253400.6521096067,25104502.697264723,13802650.340318026,6383414.62379643,507245667.0563931,25796312.85202178,619926.1206430064,62890282.32474581,4563338.910596768,3.9745578789764875,7.860251543896977,7.314034477176897,2.0153913598438935,15.170175487888496,16.279267377045336,4.358925593920029,3.3219058284864165,3.6125794570271124,20.818663958093,216.55,0.862222222180343,3.73779221189317,9.46812079817169,4.59040310265309,7.16955906552063,32.4940691744076,53.8976846275126,86.9542635639201,436733878,494403815,142679756,128746198,140360776,140588077,362707632,191954199,332198458,732101136,110038288,113553687,195500052,700133748,253192493,37720728,110522014,143133492,266504964,681097135,483696838,705937164,130896764,997205167,131157803,594823524,12599861,139498058,121.411,121.294,113.06,110.08,136.902,137.234,115.185,119.82,122.247,142.725
228.52,239.7966666666667,22.989860575204663,60.75495134408527,79.95111858978105,137.37828949526633,218.01049357312164,305.946697718708,306.7913785025567,364.8679029413793,183574312.0,646906869.0,126910626.0,113223301.33333333,136873246.33333334,123323538.66666667,325797747.6666667,106492987.0,104868787.33333333,492572787.6666667,398828666.6666667,677620375.3333334,132502526.0,698312018.3333334,200490346.33333334,300993601.3333333,707325323.3333334,659952368.6666666,216071949.66666666,549308132.3333334,360914722.0,587850517.0,86057947.33333333,846156450.3333334,136922960.33333334,527159520.3333333,104285466.0,79522039.33333333,99.03533333333337,94.56666666666665,100.54266666666668,96.49999999999999,87.60000000000002,94.52266666666667,103.33000000000004,99.13866666666667,98.836,96.7,3.1823942768508067,24.089525184568185,39.5843015563749,32.251633914907224,42.534841762155146,49.63026201351917,82.72583513165064,89.68107988550918,91.44640043851511,33838132.405044615,125623671.10824478,2923111.5499120113,3566465.5510353665,9568340.43257107,1936009.5645270795,16260949.288924944,79131039.97299795,136293467.5449441,369664731.6349836,513873115.7077896,494910607.30758804,98544207.42442898,31052887.470176682,3937367.5432699607,16174618.854300728,8574319.222271089,562973579.5059116,3117312.358817341,10389042.860070605,1697308.142155578,525685.5152655435,63988407.61009991,6589496.892676406,21471100.585893277,1548633.475252295,2286212.415914783,59008091.67644231,2.0430235763038924,1.604161255402079,2.3341510947951014,1.5524174696260271,1.852025917745008,0.15729378033842803,3.933433614540844,2.1805699560741885,2.0848712190444503,2.0518284528683273,237.56,10.6538758223353,44.577564957854,57.1055704107221,113.3990234375,177.620108060154,210.729295405936,203.740685404119,259.291860496659,149713225,503154226,124960854,110168694,147921602,121321314,307049752,15275811,24901159,687617133,992196646,974451544,190111048,727798823,200186659,319279853,711584777,984676642,219138911,557532119,361140057,587429871,121037421,850834609,147714879,528947307,104709375,11435293,99.5,92.9,99.0,94.9,85.8,94.4,105.31,99.5,99.5,98.7
224.64,207.71000000000004,3.886470585913351,12.366195896831911,13.932908283042364,9.988971576521104,13.140787583775376,37.66135862897679,71.32353136992815,122.3972739877629,573525070.6666666,524278872.0,118212619.0,374071952.0,124736743.0,125266781.0,330422701.0,118934694.33333333,227599407.0,701332622.6666666,378832570.0,388694417.6666667,173953608.0,685594691.6666666,204137314.0,340819418.6666667,477072623.3333333,83759914.33333333,172645387.66666666,610430893.3333334,416817114.3333333,643526813.0,119446741.33333333,636317705.0,591862531.0,570946173.6666666,110109848.33333333,120897522.66666667,105.2223333333334,107.20766666666657,93.66966666666667,98.04666666666668,124.19566666666667,116.02633333333335,100.72866666666671,104.68666666666662,106.37433333333335,112.36766666666661,9.263773529183435,2.4547929309876086,16.256371391665024,12.518415439844693,7.685438164167369,8.802160979967228,22.709816480249536,30.62815756332882,22.935608220932444,136805504.26498318,165688208.27676412,17552455.151981995,450401670.9676863,22203222.10026797,8065911.365136474,6147231.406514318,89325721.7991348,175876649.79256544,57549563.674284786,475619168.37559986,489013205.5083394,16825376.827148367,39040735.8797078,32915585.114757266,20719511.652821474,320421712.74745953,73197858.2895083,129320968.48676085,39618682.73312313,39031722.027413145,2025622.5414033444,9007511.832691316,471127911.4913951,411429503.76813745,5975339.695213698,8562229.858267559,10254323.74199365,8.924340890695165,7.742474819677119,13.9120832492238,6.337707261568155,6.722887574051261,12.604804811393668,7.6796917472860375,8.172769991461454,8.549904931245315,21.23056853532976,215.36,4.44050980394864,5.57404220805733,14.673758399916599,14.810279091846096,13.7531863641871,31.6418816512252,71.6128711874759,121.597545352709,678875883,715355141,100336697,894098092,109436761,117548271,323876151,15945922,284365478,656780077,928019184,953329198,157799668,663927614,178759628,316919848,656310445,111874,23462987,570747215,375949867,641877715,110504113,899722702,772827457,566750102,102812515,112435842,97.858,100.704,79.5,92.0,121.877,107.263,93.8,97.7,99.6,98.4
243.44,258.4100000000001,3.5803006558222514,5.386688314461897,14.390246088980115,30.05459433318116,68.08237659329525,132.97263524126478,200.45435909959824,274.61281656664477,177866208.0,377833416.3333333,131402697.0,118013013.33333333,134717270.33333334,130903153.33333333,344160626.6666667,153832674.0,245740475.33333334,475432187.6666667,401321213.0,118158537.33333333,195082903.66666666,704353171.3333334,162636329.66666666,349128045.3333333,790730277.3333334,108804532.33333333,179069295.33333334,664067716.3333334,297771991.6666667,717435235.0,126763798.0,387186151.3333333,159020900.0,603046707.3333334,76454702.0,126886816.66666667,110.43500000000006,100.95566666666657,104.12399999999995,102.49499999999999,96.84299999999996,104.31966666666672,118.07366666666671,110.22499999999998,111.0463333333334,104.77199999999992,14.012894062256022,3.6846424949149474,4.788856051953213,8.759264590800536,17.636260834567647,16.296437835182424,58.542514159456175,128.5469101415673,170.58721534440426,17196087.372885358,262103612.0137893,2957373.429587776,3228121.3318024543,4438531.683148118,6526424.356144271,27001288.557298552,1066348.3913913986,12647784.173213042,352701223.3774894,509409395.2758856,1957272.2632778855,10499402.587119326,38323285.76802457,122235415.20434447,10102397.777767936,41374528.078233644,2454270.66827752,133058099.93153448,12293057.477168512,220497441.7569302,4294575.942885368,1949112.8194050393,502487194.52534133,24889179.957334112,2636978.01012001,65176616.11863599,3446768.8336754623,2.9998984982828616,3.859091387015118,2.3435001600170278,5.1134214573023575,4.951630741482984,2.3529167714420116,4.48254440394415,3.0111085998347553,3.0729823190726617,2.3229134723445273,242.23,7.36109804581437,5.73993505626711,17.457919447579695,42.6625581778297,78.2447088752531,90.7171675321904,100.461827899151,128.256227370072,168824909,497288005,129582271,115656007,139840883,123379199,313797431,153853111,231700468,625358591,989536226,116118097,182966738,660875474,21495869,338628848,743225924,106692436,258544628,653851028,43177459,717505688,126048007,96920678,159359254,605876092,113884717,124605797,108.45,96.5,102.681,96.6,91.3,102.295,117.993,108.3,109.0,102.941
223.26,237.88666666666677,24.39428103272854,50.948820307657314,65.40584449960086,94.78873901761473,119.65534375762543,165.13118116652694,210.44772014438786,292.5552798787858,196771371.33333334,668497108.3333334,91267245.66666667,117832769.0,126936568.66666667,132628680.0,353593388.3333333,164515547.0,285709685.0,739840298.6666666,73491845.33333333,107379861.66666667,194230624.66666666,298176259.0,223350754.33333334,348377039.0,755683347.3333334,109497683.33333333,238330433.66666666,628626230.3333334,417626115.3333333,477608548.0,85622775.0,944328055.3333334,107823515.0,584863170.6666666,79429392.66666667,87065638.66666667,108.68300000000006,100.4466666666666,103.36066666666666,103.819,95.09999999999998,104.98333333333336,114.78200000000005,108.37166666666666,109.17833333333338,103.41833333333328,3.0786739569722736,20.502019770794426,28.91369726687644,29.777926053593895,41.2963344624376,33.06089196985559,35.24972375948615,62.726475819608446,71.78189453300715,33797224.011331536,43647786.700420745,67792869.53675458,3485178.7464370597,7943043.5959144775,3726270.385647175,10603159.084094994,15453748.364485104,21929588.782587778,19303782.07499893,54408795.99507821,5269678.35195432,10612094.248431614,393993827.92457813,8667887.91710024,11548231.615912827,20732814.80916983,3427905.2768188035,1851989.4793278978,18925734.73800475,3755980.7816865225,354845289.5630681,63584703.93571186,1646767.2762277932,81237579.56642812,852510.913600524,58880508.31216513,64548221.86467398,2.6095357824716574,1.0032613484703516,2.282358502368218,2.8982282518808224,1.7435595774160206,3.288728832441634,4.572649560156376,2.711914883128248,3.1159381144902616,2.051708637534435,234.95,2.2314705899192204,17.7254707704891,34.2410066751826,47.779007780089906,84.133976693558,143.22553182662799,196.384500990183,328.763527231931,167218756,618107584,127494583,114044798,135911049,134337385,352713059,155499282,282857251,761910666,10666085,113232043,205964209,753121123,229592623,341668896,771082628,110815907,240435294,648893077,417627795,686888472,120587594,945484562,17263425,585841147,11510209,12603131,109.69,99.4,101.027,105.1,93.1,106.248,117.404,109.458,110.578,103.995
218.68,218.4766666666667,1.065034856277153,9.301975109262656,19.402684564477223,33.269586534832875,49.766760890754426,83.31063166726365,114.63045701983036,169.45593869983878,339589347.6666667,571575959.6666666,135561913.66666666,121082456.0,145342835.66666666,91950166.33333333,142620899.0,164815647.0,345561540.0,731311441.3333334,653283485.0,73303297.66666667,191508558.33333334,517339381.6666667,238971086.66666666,250924153.0,301600511.0,120465452.33333333,256061188.66666666,652231415.0,467196672.6666667,639703402.3333334,90317431.0,945742748.6666666,153685216.66666666,586502436.6666666,84485462.33333333,91347396.33333333,113.87733333333341,109.60666666666658,107.41966666666669,103.62166666666668,116.51599999999996,115.4976666666667,115.27733333333339,113.15899999999999,114.57900000000002,116.80366666666662,2.8996781430594516,1.2637980858226785,13.292301271248961,21.884228140827222,28.13676641551593,46.90059964265883,83.39844107804407,102.0798525459666,126.125660489767,76977094.49356541,78037547.47944744,3374029.81846315,3265670.4067090806,2085384.532746314,68051146.75825213,187348473.4826786,12777212.352227006,10430357.313518105,11869536.279936992,479089389.1008328,54998880.294880696,11922229.460998096,385688626.5295973,14897170.889660211,186872986.7112934,438406293.223002,18523285.307967037,7428174.928040575,4961549.201147095,28040254.93923299,11700733.317473223,67971534.54338668,17937626.78679872,24269361.501029585,110504.1859320701,63211631.422145054,67878899.21011272,4.233958588996082,7.0097603620476905,2.673354696506303,3.0079962322672,15.048448856942018,17.761174632701888,4.1758951535367554,3.3839640955540045,4.656704950928358,20.911460406517143,216.23,0.23628758032337505,0.0904220775035875,1.79453020246899,6.81803100959275,2.5203910194718597,14.7535372256163,51.4980882759414,117.231446850207,422846007,484955401,137802787,123410751,144848139,13463309,34335475,177410723,355397976,730078806,100413033,107118301,187862031,704785621,251259571,370128429,10729581,141226945,260022115,655922889,479013586,653081268,127285132,956978755,125661798,586383125,121908538,135252896,117.716,117.289,109.195,105.417,133.037,135.406,111.135,115.931,118.615,140.898
279.88,259.3700000000001,1.2556361650425811,0.7242586582318316,3.5235514532026637,4.123571062506383,6.467795340021706,14.546950351335857,30.746821530703787,60.46620156336616,565043513.6666666,400049608.6666667,129216173.66666667,115220097.0,140471786.33333334,136592399.33333334,378057250.0,167251740.33333334,269973328.3333333,685294996.6666666,364508612.6666667,81652005.0,144928409.33333334,696222797.3333334,237925903.33333334,360735958.3333333,306739834.3333333,131284124.0,259640773.66666666,663884481.3333334,453020129.0,533310925.6666667,91174724.66666667,990201321.3333334,648674554.3333334,428235012.3333333,79901962.66666667,130070288.0,113.20566666666673,114.28399999999992,102.3826666666666,106.95133333333331,129.43566666666663,125.87300000000005,108.94500000000004,112.65499999999997,114.33733333333339,117.89466666666658,9.336525049503647,1.7711293411532198,1.1109611717834733,3.4532008636919596,3.5559207758199958,5.695437104564514,4.727434864496312,4.555305560544647,4.053496422822036,119207946.19320601,302519173.67715836,11646904.477270998,9694475.37220639,20642337.21910518,7330962.393668946,13208020.50090416,18743493.80724433,24113756.886724465,50361792.28922496,532939613.2277213,61711073.059001826,110126774.90502375,53078112.53176093,32550309.58624159,18586428.168664493,367849367.31100357,9275437.142809343,1686327.1063921617,21929171.155391555,48018892.38022408,396808865.5190912,68776366.08911623,10145599.898069635,455347025.1476671,318009514.3523829,69486355.14612417,9292418.452679645,8.087359911203,8.197941387934025,9.23658493889018,5.740027903532634,10.533448359076695,8.893226692264205,6.48124671648894,7.323007374023242,7.970762594214777,19.104192323501522,270.15,0.17921568627450898,0.00370129870129866,0.0320637583892613,0.0176279069767438,0.20048252911813602,10.108503989361699,29.001987814166004,55.838888888888796,659799944,625113646,122433606,110257742,122610017,128997988,381498618,153816254,244120057,641495576,977417125,10646422,17770357,636728851,209289555,339466393,73378635,125151588,259507321,639463296,404918994,763429291,11853218,979474111,858720441,61031327,112447945,122919079,106.982,109.066,97.0,101.005,124.713,119.993,102.962,106.934,108.021,107.607
226.02,217.63333333333333,8.718407419032145,2.186369049624902,3.6294798589888906,7.524914727954886,24.15959513912219,68.20978947781158,135.918499664002,215.97126174404332,425706187.3333333,824236159.3333334,127230907.33333333,114455747.66666667,126104577.0,131311889.0,354928302.3333333,190903060.0,325974445.3333333,485925586.0,349730048.3333333,662472943.0,193869986.66666666,495177862.6666667,202556553.66666666,192189065.66666666,759848481.0,115333293.0,221937101.66666666,407564056.0,376543253.3333333,615623957.3333334,121555412.66666667,601621433.6666666,104793568.33333333,378534491.3333333,112341892.33333333,122297067.0,106.44033333333338,104.53799999999994,100.80966666666667,102.81633333333333,109.17400000000002,110.57866666666666,107.78600000000006,106.83299999999997,107.12133333333337,101.88099999999997,7.289076301791099,14.848274104035324,3.2180266575135668,3.2387576960761066,2.538016398698857,19.863212908271763,81.54679156961028,158.99663760824535,196.84387697280906,154704998.1448219,76057864.28690277,4928416.665391872,4473309.677489575,4434091.1059762025,1226151.0620849293,15324453.460182128,17287582.992942788,13332019.509385329,360240504.376088,511013685.46748954,485800550.02166307,3340001.015524696,370007224.55203325,3389593.9889403745,164346250.92221218,19852933.689188205,10032691.007952735,2374432.211728592,303385426.6790482,2264530.1097406843,1650330.6232555248,5029637.510158207,446101034.94451684,77284746.93761174,281020704.1620882,1495248.3189505655,1713503.4911938305,1.4910413586931088,3.6108487921817223,3.9099719095325027,0.9599715273556764,11.586898074981063,9.620356819439342,1.8079659841932687,1.421835785173537,1.9759813595611833,2.236412529029437,225.38,0.000189542478206111,0.588051951937861,3.6548993205026603,10.4554573726284,45.714292892798795,159.279867091077,314.59753245973303,437.577273721227,295592652,758686561,132797077,119498459,131196338,130020167,337245873,204002273,328525463,69979866,937501703,101634811,192210756,68029023,199722011,2808115,757164934,106043539,221481245,57340176,378097333,616669356,125715389,86522688,15624716,54044565,111096622,120867171,105.196,101.661,105.229,101.805,98.4,101.67,109.381,105.649,105.191,102.501
